PROCESSO,COD_ASSUNTO,ASSUNTO,DESIGNACAO,TITULO,DATA_ABERTURA_PROCESSO
2.4.15.151.2012.6-DOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTES DE ASS. SINDICAL,SINDICATO NACIONAL DOS TRABALHADORES DO RAMO ALIMENTAR E SIMILARES C.E. 1.282,2012.03.09 00:00:00
2.4.14.159.2012.4-DOT,123,ALTERAÇÃO DE ESTATUTOS,ALTERAÇÃO DE ESTATUTOS DE ASS. SINDICAL,"SIND. DOS OPERÁRIOS DA INDÚST.DO CALÇADO, MALAS E AFINS DOS DISTRITOS DE AVEIRO E COIMBRA (CE-1.230)",2012.03.13 00:00:00
2.4.14.95.2012.3-DOT,123,ALTERAÇÃO DE ESTATUTOS,ALTERAÇÃO DE ESTATUTOS DE ASS. SINDICAL,SINDICATO NACIONAL DOS TRABALHADORES DAS TELECOMUNICAÇÕES E AUDIOVISUAL - SINTTAB    (1.504),2012.02.15 00:00:00
2.5.15.99.2012.0-DOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTEES DE ASS. PATRONAL,ASSOCIAÇÃO DOS LAVRADORES DO DOURO PRODUTORES DE VINHO DO PORTO   C.E. 5.237,2012.02.15 00:00:00
2.4.14.107.2012.6-DOT,123,ALTERAÇÃO DE ESTATUTOS,ALTERAÇÃO DE ESTATUTOS DE ASS. SINDICAL,SINDICATO NACIONAL DOS TECNICOS SUPERIORES DE SAUDE DAS AREAS DE DIAGNOSTICO E TERAPEUTICA (1-273),2012.02.17 00:00:00
2.4.14.110.2012.0-DOT,123,ALTERAÇÃO DE ESTATUTOS,ALTERAÇÃO DE ESTATUTOS DE ASS. SINDICAL,SINDICATO DOS TRABALHADORES DA PESCA DO CENTRO (395),2012.02.20 00:00:00
2.4.14.115.2012.5-DOT,123,ALTERAÇÃO DE ESTATUTOS,ALTERAÇÃO DE ESTATUTOS DE ASS. SINDICAL,SINDICATO DAS INDUSTRIAS ELECTRICAS DO SUL E ILHAS C.E. 1.144,2012.02.23 00:00:00
2.5.15.120.2012.3-DOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTEES DE ASS. PATRONAL,ACOAG - ASSOCIAÇÃO COMERCIAL DE AGUEDA (5-442),2012.02.24 00:00:00
2.5.15.127.2012.1-DOT,120,ELEIÇÃO DE CORPOS GERENTES,ELEIÇÃO DE CORPOS GERENTEES DE ASS. PATRONAL,ASSOCIAÇAO DOS COMERCIANTES DE CARNES DO CONCELHO DE LISBOA E OUTROS (255),2012.02.29 00:00:00
2.6.14.192.2012.3-DOT,123,ALTERAÇÃO DE ESTATUTOS,ALT. ESTATUTOS C. TRAB.,EGEAC- EMPRESA DE GESTÃO DE EQUIPAMENTOS E ANIMAÇÃO CULTURAL EEM. C.E. 9.598,2012.03.26 00:00:00
